playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481609,2021,Vladislav Kolyachonok,ARI,D,all,32,30427.0,662.0,1.1,0.42,0.39,0.44,0.4,0.44,0.38,170.0,23.97,0.91,1.35,5.98,0.81,13.9,11.05,0.89,0.88,0.87,2.0,0.0,24.0,10.0,20.0,54.0,3.0,1.0,1.0,0.0,6.0,1.0,4.0,21.0,23.0,33.0,4.0,6.0,0.0,39.0,12.0,29.0,33.0,1.0,0.0,0.82,0.09,0.0,0.0,1.0,0.0,51.35,34.0,32.75,19.0,0.27,0.08,0.03,1.15,1.12,1.1,662.0,51.0,46.0,88.0,477.0,62.0,111.0,74.0,415.0,0.0,0.0,86078.0,6.0,0.0,0.0,36.0,219.4,17.39,16.7,16.95,16.31,216.0,87.0,100.0,403.0,19.0,13.0,0.0,234.0,53.0,16.0,7.02,6.3,4.07,10.0,8.0,1.0,389.47,303.0,295.23,3.0,2.2,2.12,18.27,17.86,17.41,278.87,23.91,23.37,24.47,23.91,278.0,111.0,117.0,506.0,22.0,20.0,3.0,296.0,70.0,23.0,8.67,8.15,7.1,9.0,4.0,9.0,523.58,389.0,398.28,3.99,4.26,4.26,23.64,24.16,23.9,60.36,95.29,1081.0,1649.0,0.0,0.0,0.0,0.0,0.0,0.0
8481609,2021,Vladislav Kolyachonok,ARI,D,5on5,32,29336.0,623.0,1.1,0.44,0.38,0.45,0.4,0.45,0.38,145.0,23.97,0.91,1.35,5.98,0.81,13.9,11.05,0.89,0.88,0.87,2.0,0.0,24.0,10.0,20.0,54.0,3.0,1.0,1.0,0.0,6.0,1.0,4.0,21.0,23.0,33.0,4.0,6.0,0.0,39.0,12.0,28.0,33.0,1.0,0.0,0.82,0.09,0.0,0.0,1.0,0.0,51.35,34.0,32.75,18.0,0.27,0.08,0.03,1.15,1.12,1.1,623.0,49.0,44.0,86.0,444.0,59.0,101.0,67.0,396.0,0.0,0.0,69347.0,6.0,0.0,0.0,34.0,213.22,16.92,16.24,16.48,15.84,210.0,85.0,100.0,395.0,19.0,13.0,0.0,227.0,53.0,15.0,6.81,6.3,3.8,10.0,8.0,1.0,381.47,295.0,287.23,2.93,2.2,2.12,17.73,17.32,16.87,259.24,21.32,20.8,21.88,21.35,260.0,103.0,113.0,476.0,19.0,15.0,3.0,277.0,67.0,19.0,8.38,7.77,5.17,9.0,4.0,6.0,493.58,363.0,372.28,3.57,4.01,4.01,20.89,21.4,21.16,40.13,65.59,858.0,1294.0,1.81,0.34,38.0,8.0,29.0,8.0
8481609,2021,Vladislav Kolyachonok,ARI,D,4on5,32,943.0,35.0,-2.22,0.2,0.18,0.18,0.16,0.2,0.15,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,1.0,31.0,3.0,8.0,6.0,18.0,0.0,0.0,4216.0,0.0,0.0,0.0,0.0,4.67,0.42,0.42,0.42,0.42,5.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.15,0.0,0.27,0.0,0.0,0.0,6.0,6.0,6.0,0.06,0.0,0.0,0.47,0.47,0.47,17.82,1.64,1.62,1.64,1.62,16.0,8.0,3.0,27.0,3.0,5.0,0.0,18.0,3.0,3.0,0.21,0.38,1.05,0.0,0.0,3.0,27.0,24.0,24.0,0.38,0.25,0.25,1.77,1.77,1.76,1.21,5.63,21.0,111.0,0.01,0.0,1.0,0.0,1.0,0.0
8481609,2021,Vladislav Kolyachonok,ARI,D,5on4,32,33.0,3.0,-0.67,1.0,0.74,1.0,0.69,1.0,0.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.75,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.88,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,other,2,30.0,1.0,-0.46,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,all,2,1685.0,34.0,-0.71,0.44,0.34,0.39,0.41,0.44,0.42,16.0,2.06,0.18,0.13,0.47,0.08,1.14,1.0,0.18,0.17,0.17,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,4.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,3.74,3.0,2.84,0.0,0.03,0.0,0.0,0.21,0.2,0.2,34.0,3.0,4.0,6.0,21.0,4.0,9.0,2.0,19.0,0.0,1.0,5515.0,4.0,0.0,0.0,0.0,12.16,0.8,0.79,0.77,0.77,10.0,7.0,3.0,20.0,1.0,0.0,0.0,13.0,4.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,18.39,17.0,16.01,0.17,0.0,0.0,0.97,0.94,0.93,15.32,1.02,0.99,1.07,1.03,11.0,11.0,9.0,31.0,1.0,0.0,0.0,18.0,4.0,0.0,0.57,0.45,0.0,0.0,1.0,0.0,33.81,22.0,23.43,0.22,0.0,0.0,1.24,1.3,1.26,2.29,4.47,65.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,5on5,2,1655.0,33.0,-0.71,0.44,0.4,0.39,0.47,0.44,0.48,8.0,2.06,0.18,0.13,0.47,0.08,1.14,1.0,0.18,0.17,0.17,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,3.74,3.0,2.84,0.0,0.03,0.0,0.0,0.21,0.2,0.2,33.0,3.0,4.0,6.0,20.0,4.0,8.0,2.0,19.0,0.0,1.0,4223.0,2.0,0.0,0.0,0.0,12.16,0.8,0.79,0.77,0.77,10.0,7.0,3.0,20.0,1.0,0.0,0.0,13.0,4.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,18.39,17.0,16.01,0.17,0.0,0.0,0.97,0.94,0.93,15.32,1.02,0.99,1.07,1.03,11.0,11.0,9.0,31.0,1.0,0.0,0.0,18.0,4.0,0.0,0.57,0.45,0.0,0.0,1.0,0.0,33.81,22.0,23.43,0.22,0.0,0.0,1.24,1.3,1.26,2.05,3.07,56.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2021,Jack McBain,ARI,C,other,10,96.0,4.0,2.94,0.0,0.52,0.0,0.3,0.0,0.29,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.55,0.54,0.55,0.54,5.0,0.0,1.0,6.0,2.0,1.0,0.0,3.0,0.0,2.0,0.14,0.0,0.4,1.0,0.0,1.0,6.0,5.0,5.0,0.07,0.2,0.2,0.42,0.42,0.41,1.44,1.3,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2021,Jack McBain,ARI,C,all,10,8505.0,241.0,1.29,0.43,0.43,0.4,0.42,0.4,0.42,78.0,15.47,1.85,1.32,4.07,0.57,7.71,5.47,1.7,1.79,1.64,0.0,1.0,13.0,8.0,3.0,24.0,3.0,2.0,6.0,1.0,3.0,0.0,6.0,4.0,11.0,19.0,3.0,6.0,35.0,33.0,2.0,5.0,13.0,7.0,1.0,0.53,1.05,0.28,1.0,1.0,0.0,22.46,21.0,19.95,3.0,0.29,1.15,0.76,1.38,1.33,1.28,241.0,17.0,28.0,45.0,151.0,28.0,35.0,41.0,137.0,35.0,68.0,27891.0,6.0,6.0,3.0,9.0,57.07,5.7,5.26,5.5,5.07,53.0,26.0,24.0,103.0,7.0,11.0,1.0,54.0,20.0,5.0,1.62,2.7,1.38,4.0,3.0,0.0,96.34,79.0,74.96,0.88,2.12,2.12,4.45,4.34,4.17,86.08,7.67,7.38,8.02,7.7,84.0,37.0,33.0,154.0,14.0,6.0,0.0,90.0,22.0,9.0,2.63,2.54,2.5,6.0,4.0,4.0,166.09,121.0,128.2,1.38,1.26,1.26,7.78,8.06,7.96,20.29,26.94,372.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2021,Jack McBain,ARI,C,5on5,10,6891.0,191.0,1.29,0.44,0.42,0.44,0.44,0.43,0.44,71.0,11.27,1.13,0.84,3.01,0.41,6.22,4.39,1.05,1.06,0.99,0.0,1.0,9.0,7.0,3.0,19.0,3.0,2.0,3.0,1.0,3.0,0.0,5.0,3.0,7.0,14.0,3.0,6.0,31.0,30.0,1.0,5.0,12.0,4.0,0.0,0.5,0.63,0.0,1.0,1.0,0.0,17.46,16.0,14.95,3.0,0.17,0.57,0.49,0.81,0.77,0.76,191.0,14.0,15.0,41.0,121.0,27.0,27.0,33.0,104.0,31.0,53.0,22149.0,6.0,6.0,3.0,7.0,49.1,4.47,4.22,4.27,4.04,45.0,24.0,22.0,91.0,7.0,8.0,1.0,50.0,16.0,3.0,1.47,2.2,0.8,4.0,3.0,0.0,84.34,69.0,64.96,0.71,1.55,1.55,3.62,3.51,3.42,65.14,5.63,5.38,5.98,5.71,67.0,24.0,25.0,116.0,11.0,4.0,0.0,69.0,16.0,6.0,2.05,1.98,1.6,5.0,4.0,2.0,128.09,91.0,98.2,0.93,1.05,1.05,5.51,5.8,5.73,14.23,19.92,314.0,392.0,0.01,0.19,1.0,4.0,1.0,4.0
8480855,2021,Jack McBain,ARI,C,4on5,10,1189.0,38.0,2.44,0.04,0.14,0.06,0.14,0.08,0.17,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,10.0,4.0,23.0,1.0,5.0,4.0,28.0,2.0,0.0,2536.0,0.0,0.0,0.0,0.0,1.48,0.06,0.06,0.06,0.06,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,15.65,1.37,1.34,1.37,1.34,11.0,12.0,7.0,30.0,1.0,1.0,0.0,17.0,5.0,1.0,0.41,0.47,0.49,0.0,0.0,1.0,30.0,23.0,23.0,0.35,0.02,0.02,1.71,1.71,1.67,0.44,2.77,12.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8480855,2021,Jack McBain,ARI,C,5on4,10,329.0,8.0,1.18,1.0,0.82,1.0,0.73,1.0,0.76,56.0,2.83,0.6,0.39,0.74,0.1,0.79,0.39,0.53,0.6,0.53,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.33,0.28,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.09,0.48,0.18,0.51,0.51,0.48,8.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,4.0,0.0,10.0,1704.0,0.0,0.0,0.0,1.0,5.12,1.04,0.86,1.04,0.86,5.0,1.0,2.0,8.0,0.0,2.0,0.0,1.0,3.0,2.0,0.06,0.41,0.58,0.0,0.0,0.0,8.0,6.0,6.0,0.14,0.48,0.48,0.7,0.7,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.46,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8477951,2021,Nick Schmaltz,ARI,C,other,63,3550.0,53.0,41.5,0.61,0.38,0.58,0.41,0.59,0.41,166.0,9.37,3.69,0.72,1.35,0.34,4.26,2.65,3.55,3.69,3.55,3.0,3.0,9.0,4.0,1.0,14.0,11.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,12.0,1.0,5.0,1.0,6.0,2.0,5.0,0.26,0.4,3.03,1.0,1.0,3.0,14.0,13.0,13.0,0.0,0.19,0.0,0.24,3.63,3.63,3.58,53.0,13.0,9.0,6.0,25.0,7.0,6.0,13.0,27.0,12.0,14.0,3247.0,0.0,0.0,0.0,2.0,57.6,15.93,14.99,15.93,14.99,55.0,24.0,21.0,100.0,14.0,8.0,2.0,42.0,15.0,22.0,1.65,1.96,12.32,1.0,2.0,11.0,100.0,79.0,79.0,1.29,2.49,2.49,14.73,14.73,13.95,39.71,10.13,9.51,10.13,9.51,41.0,15.0,16.0,72.0,7.0,3.0,0.0,30.0,9.0,17.0,1.32,1.15,7.66,0.0,1.0,6.0,72.0,56.0,56.0,0.82,1.03,1.03,9.92,9.92,9.48,6.08,9.99,59.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8477951,2021,Nick Schmaltz,ARI,C,all,63,68975.0,1461.0,44.51,0.52,0.38,0.5,0.41,0.49,0.4,215.0,117.8,14.3,8.45,24.44,3.82,65.37,46.61,13.9,14.27,13.87,27.0,9.0,123.0,40.0,49.0,212.0,59.0,23.0,10.0,2.0,22.0,0.0,43.0,65.0,100.0,140.0,7.0,14.0,114.0,15.0,52.0,42.0,110.0,41.0,12.0,3.9,5.37,5.03,7.0,9.0,7.0,207.82,163.0,160.94,15.0,1.87,1.67,1.47,14.71,14.64,14.43,1461.0,240.0,180.0,249.0,792.0,162.0,207.0,244.0,848.0,114.0,125.0,160262.0,14.0,20.0,9.0,28.0,576.0,64.15,61.8,63.87,61.52,566.0,245.0,242.0,1053.0,79.0,51.0,8.0,576.0,168.0,67.0,17.21,20.62,26.32,19.0,28.0,32.0,1030.13,811.0,799.38,9.59,10.21,10.21,63.54,63.24,61.63,596.65,58.85,56.64,59.85,57.62,612.0,218.0,225.0,1055.0,66.0,42.0,8.0,608.0,164.0,58.0,18.93,19.67,20.25,31.0,16.0,19.0,1089.35,830.0,851.85,8.72,8.73,8.73,58.84,59.98,58.65,96.27,156.14,2004.0,2937.0,0.0,0.0,0.0,0.0,0.0,0.0
8477951,2021,Nick Schmaltz,ARI,C,5on5,63,55088.0,1230.0,44.51,0.47,0.41,0.46,0.43,0.45,0.42,202.0,87.3,8.37,5.86,18.62,2.7,48.1,36.34,8.13,8.34,8.1,21.0,5.0,87.0,33.0,34.0,154.0,40.0,14.0,6.0,2.0,14.0,0.0,32.0,54.0,73.0,106.0,6.0,12.0,45.0,12.0,44.0,31.0,86.0,29.0,5.0,3.08,3.83,1.45,4.0,7.0,3.0,149.82,120.0,117.94,15.0,1.21,1.2,1.18,8.4,8.33,8.19,1230.0,156.0,154.0,222.0,698.0,132.0,188.0,196.0,714.0,45.0,62.0,133916.0,12.0,20.0,9.0,23.0,410.39,36.05,35.0,35.77,34.73,398.0,178.0,172.0,748.0,52.0,33.0,6.0,423.0,122.0,31.0,12.88,14.95,8.22,15.0,24.0,13.0,725.13,576.0,564.38,5.77,6.47,6.54,35.27,34.97,34.5,496.72,40.7,39.38,41.69,40.36,516.0,175.0,199.0,890.0,54.0,35.0,8.0,523.0,139.0,29.0,16.08,16.43,8.2,29.0,15.0,10.0,924.35,691.0,712.84,6.86,7.13,7.13,40.43,41.56,40.81,74.04,108.17,1724.0,2299.0,0.94,1.4,29.0,31.0,22.0,26.0
8477951,2021,Nick Schmaltz,ARI,C,4on5,63,1788.0,58.0,23.61,0.11,0.1,0.2,0.11,0.19,0.13,149.0,1.55,0.16,0.08,0.24,0.04,0.46,1.01,0.16,0.16,0.16,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0,1.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.02,0.0,0.0,0.18,0.18,0.18,58.0,3.0,14.0,6.0,35.0,2.0,6.0,8.0,42.0,8.0,21.0,6715.0,0.0,0.0,0.0,0.0,6.54,0.51,0.5,0.51,0.5,7.0,2.0,2.0,11.0,0.0,0.0,0.0,6.0,3.0,0.0,0.18,0.33,0.0,0.0,0.0,0.0,11.0,9.0,9.0,0.09,0.0,0.0,0.6,0.6,0.6,26.73,4.25,4.09,4.25,4.09,22.0,17.0,6.0,45.0,3.0,3.0,0.0,25.0,7.0,7.0,0.47,0.8,2.98,1.0,0.0,2.0,45.0,39.0,39.0,0.65,0.26,0.26,4.65,4.65,4.54,1.33,12.7,26.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
